SendingfirmID,ReceivingfirmID,Start date of Transaction,End date of Transaction,Amount Sent in $,Amount Received in $,ColG,ColH,ColI,ColJ,ColK,SomeCode
102982,102982,20100,22800,-2110.44,-2110.45,-649.49,-2.11,0,0.001,0.30775,7A
102982,102982,30100,33000,-2730.77,-2730.79,-840.4,-2.73,0,0.001,0.30775,7A
102982,102982,40100,43000,-2102.77,-2102.71,-647.11,-2.1,0,0.001,0.30775,7A
102982,102982,50100,53000,-2254.22,-2254.2,-693.73,-2.25,0,0.001,0.30775,7A
102982,102982,60100,63000,-1701.27,-1701.32,-523.58,-1.7,0,0.001,0.30775,7A
102982,102982,80100,83000,-2015.44,-2015.47,-620.26,-2.02,0,0.001,0.30775,7A
102982,102982,90100,93000,-2576.33,-2576.34,-792.87,-2.58,0,0.001,0.30775,7A
102982,102982,100100,103000,-2144.11,-2144.14,-659.86,-2.14,0,0.001,0.30775,7A
102982,102982,110100,113000,-2204.66,-2204.65,-678.48,-2.2,0,0.001,0.30775,7A
102982,102982,120100,123000,-2480.38,-2480.39,-763.34,-2.48,0,0.001,0.30775,7A
106483,106483,110100,113000,382.5,382.52,117.72,0.38,0,0.001,0.30775,7A
106483,150149,110100,113000,18823.8,18823.8,4133.01,14.12,0,0.00075,0.219563,7B
106483,151877,110100,113000,6522.22,6522.2,1432.03,4.89,0,0.00075,0.219563,7B
106483,113931,110100,113000,914.96,915,200.9,0.69,0,0.00075,0.219563,7B
106483,104188,110100,113000,25164.4,25164.4,7744.34,25.16,0,0.001,0.30775,7A
106483,106483,110100,113000,18543.9,17338.8,5336.01,0,0,0,0.28775,7A
101059,101059,100100,123000,772.05,772.06,237.6,0.77,0,0.001,0.30775,7A
109332,109332,70100,123000,3147.1,3147.13,1000,3.15,0,0.001,0.31775,J8
152471,100237,110100,113000,-21310,-21310,-4918.61,0,0,0,0.230813,88
152471,100237,120100,123000,-31000,-31000,-7155.19,0,0,0,0.230813,88
152471,100237,110100,113000,21310,21310,5078.43,15.98,0,0.00075,0.238312,8D
152471,100237,120100,123000,31000,31000,7387.69,23.25,0,0.00075,0.238312,8D
152471,260541,100100,103000,1715.05,1715.02,408.71,1.29,0,0.00075,0.238312,8D
152471,152471,110100,113000,905.8,905.79,215.86,0.68,0,0.00075,0.238312,8D
152471,152471,120100,123000,701.17,701.18,167.1,0.53,0,0.00075,0.238312,8D
152471,152471,100100,103000,1808.54,1808.51,430.99,1.36,0,0.00075,0.238312,8D
152471,102660,110100,113000,-36250,-36250,-8366.95,0,0,0,0.230813,88
152471,102660,120100,123000,-13560,-13560,-3129.82,0,0,0,0.230813,88
152471,102660,110100,113000,36250,36250,8638.83,27.19,0,0.00075,0.238312,8D
152471,102660,120100,123000,13560,13560,3231.52,10.17,0,0.00075,0.238312,8D
152471,152481,100100,123000,1483.76,1437.02,342.46,0,0,0,0.230813,8D
152471,152481,100100,123000,-1483.76,-1437.02,-342.46,0,0,0,0.230813,8D
152471,152471,100100,123000,1483.76,1437.02,342.46,0,0,0,0.230813,8D
106483,106483,100100,103000,19673.6,18395,5661.07,0,0,0,0.28775,7A
106483,116944,100100,103100,-19673.6,-18395,-5661.07,0,0,0,0.28775,7A
260541,260541,80100,83000,-1425.05,-1424.98,-310.2,-1.07,0,0.00075,0.217688,6B
260541,260541,80100,83000,-122.89,-122.88,-26.75,-0.09,0,0.00075,0.217688,6B
260541,260541,80100,83000,1425.06,1424.99,320.89,1.07,0,0.00075,0.225187,CB
260541,260541,80100,83000,71.32,71.32,16.06,0.05,0,0.00075,0.225187,CB
111909,111909,30100,103100,7326.66,7326.62,1608.65,5.49,0,0.00075,0.219563,7B
152675,152675,100100,103000,6604,6604.04,1450,4.95,0,0.00075,0.219563,7B
260541,260541,80100,83100,1425.05,1424.98,310.2,1.07,0,0.00075,0.217688,6B
260541,260541,80100,83100,-1425.06,-1424.99,-320.89,-1.07,0,0.00075,0.225187,CB
260541,260541,80100,83100,122.89,122.88,26.75,0.09,0,0.00075,0.217688,6B
260541,260541,80100,83100,-71.32,-71.32,-16.06,-0.05,0,0.00075,0.225187,CB
104221,408311,10100,123000,6110.66,6110.6,1250,0,0,0,0.204563,7G
109332,109332,70100,123100,3147.11,3147.13,1000,3.15,0,0.001,0.31775,8B
114492,114492,10100,13000,-5547.93,-5547.91,-1589.2,-5.55,0,0.001,0.28645,7D
114492,114492,10100,13000,-1965.18,-1965.19,-562.93,-1.97,0,0.001,0.28645,7D
114492,114492,20100,22800,-9314.77,-9314.74,-2866.61,-9.31,0,0.001,0.30775,7A
114492,114492,20100,22800,-2145.31,-2145.23,-614.5,-2.15,0,0.001,0.28645,7D
114492,114492,30100,33100,-8585.61,-8585.57,-2642.21,-8.59,0,0.001,0.30775,7A
114492,114492,30100,33100,-2647.75,-2647.79,-758.46,-2.65,0,0.001,0.28645,7D
114492,114492,40100,43000,-5781.77,-5781.74,-1779.33,-5.78,0,0.001,0.30775,7A
114492,114492,40100,43000,-2175.25,-2175.21,-623.09,-2.18,0,0.001,0.28645,7D
114492,114492,50100,53100,-6474.05,-6474.09,-1992.4,-6.47,0,0.001,0.30775,7A
114492,114492,50100,53100,-2100.25,-2100.23,-601.61,-2.1,0,0.001,0.28645,7D
114492,114492,60100,63000,-8326.77,-8326.82,-2562.58,-8.33,0,0.001,0.30775,7A
114492,114492,60100,63000,-2115.31,-2115.24,-605.91,-2.12,0,0.001,0.28645,7D
114492,114492,70100,73000,-5303.77,-5303.72,-1632.22,-5.3,0,0.001,0.30775,7A
114492,114492,70100,73000,-44.56,-44.55,-12.76,-0.04,0,0.001,0.28645,7D
114492,114492,80100,83100,-5895.16,-5895.14,-1814.23,-5.9,0,0.001,0.30775,7A
114492,114492,90100,93000,-8420.33,-8420.34,-2591.36,-8.42,0,0.001,0.30775,7A
114492,114492,100100,103100,-5755.66,-5755.65,-1771.3,-5.76,0,0.001,0.30775,7A
114492,114492,110100,113000,-7430.11,-7430.12,-2286.62,-7.43,0,0.001,0.30775,7A
114492,114492,120100,123100,-6858.27,-6858.23,-2110.62,-6.86,0,0.001,0.30775,7A
114492,114492,10100,13000,-628.16,-628.14,-193.31,-0.63,0,0.001,0.30775,7A
114492,114492,20100,22800,-372.38,-372.38,-114.6,-0.37,0,0.001,0.30775,7A
114492,114492,30100,33100,-365,-365,-112.33,-0.37,0,0.001,0.30775,7A
114492,114492,40100,43000,-258.61,-258.55,-79.57,-0.26,0,0.001,0.30775,7A
114492,114492,50100,53000,-278.61,-278.6,-85.74,-0.28,0,0.001,0.30775,7A
114492,114492,60100,63000,-339.27,-339.3,-104.42,-0.34,0,0.001,0.30775,7A
114492,114492,70100,73000,-173.77,-173.81,-53.49,-0.17,0,0.001,0.30775,7A
114492,114492,80100,83100,-191.55,-191.55,-58.95,-0.19,0,0.001,0.30775,7A
114492,114492,90100,93000,-273.61,-273.6,-84.2,-0.27,0,0.001,0.30775,7A
114492,114492,100100,103100,-187,-187,-57.55,-0.19,0,0.001,0.30775,7A
114492,114492,110100,113000,-241.38,-241.43,-74.3,-0.24,0,0.001,0.30775,7A
114492,114492,120100,123100,-222.88,-222.88,-68.59,-0.22,0,0.001,0.30775,7A
114492,114492,10100,13000,5547.89,5547.92,1762.85,5.55,0,0.001,0.31775,QP
114492,114492,10100,13000,1965.25,1965.22,582.59,1.97,0,0.001,0.29645,QW
114492,114492,20100,22800,9314.76,9314.74,2959.76,9.31,0,0.001,0.31775,QP
114492,114492,20100,22800,2145.25,2145.22,635.95,2.15,0,0.001,0.29645,QW
114492,114492,30100,33100,8585.53,8585.55,2728.06,8.59,0,0.001,0.31775,QP
114492,114492,30100,33100,2647.77,2647.8,784.94,2.65,0,0.001,0.29645,QW
114492,114492,40100,43000,5781.69,5781.72,1837.14,5.78,0,0.001,0.31775,QP
114492,114492,40100,43000,2175.31,2175.24,644.85,2.18,0,0.001,0.29645,QW
114492,114492,50100,53100,6474.1,6474.08,2057.14,6.47,0,0.001,0.31775,QP
114492,114492,50100,53100,2100.22,2100.22,622.61,2.1,0,0.001,0.29645,QW
114492,114492,60100,63000,8326.82,8326.83,2645.85,8.33,0,0.001,0.31775,QP
114492,114492,60100,63000,2115.25,2115.23,627.06,2.12,0,0.001,0.29645,QW
114492,114492,70100,73000,5303.69,5303.7,1685.25,5.3,0,0.001,0.31775,QP
114492,114492,70100,73000,44.57,44.56,13.21,0.04,0,0.001,0.29645,QW
114492,114492,80100,83100,5895.12,5895.14,1873.18,5.9,0,0.001,0.31775,QP
114492,114492,90100,93000,8420.35,8420.33,2675.56,8.42,0,0.001,0.31775,QP
114492,114492,100100,103100,5755.58,5755.63,1828.85,5.76,0,0.001,0.31775,QP
114492,114492,110100,113000,7430.15,7430.15,2360.93,7.43,0,0.001,0.31775,QP
114492,114492,120100,123100,6858.25,6858.25,2179.21,6.86,0,0.001,0.31775,QP
202897,202897,10100,13000,-29369.3,-29369.3,-8964.99,-29.37,0,0.001,0.30525,6A
202897,1000019,10100,13000,-8173.29,-8173.24,-2494.88,-8.17,0,0.001,0.30525,6A
202897,202897,20100,22800,-52559.2,-52559.2,-16043.7,-52.56,0,0.001,0.30525,6A
202897,1000019,20100,22800,-12445.7,-12445.8,-3799.07,-12.45,0,0.001,0.30525,6A
202897,202897,30100,33000,-26917.7,-26917.8,-8216.65,-26.92,0,0.001,0.30525,6A
202897,1000019,30100,33000,-10286.1,-10286.1,-3139.82,-10.29,0,0.001,0.30525,6A
202897,202897,40100,43000,-22366.2,-22366.3,-6827.31,-22.37,0,0.001,0.30525,6A
202897,1000019,40100,43000,-6384.78,-6384.73,-1948.94,-6.38,0,0.001,0.30525,6A
202897,202897,50100,53000,-21074.8,-21074.8,-6433.09,-21.07,0,0.001,0.30525,6A
202897,1000019,50100,53000,-6227.21,-6227.26,-1900.87,-6.23,0,0.001,0.30525,6A
202897,202897,60100,63000,-29555.9,-29555.9,-9021.94,-29.56,0,0.001,0.30525,6A
202897,1000019,60100,63000,-7784.05,-7784.05,-2376.08,-7.78,0,0.001,0.30525,6A
202897,202897,70100,73100,-20108.8,-20108.9,-6138.25,-20.11,0,0.001,0.30525,6A
202897,202897,70100,73100,-6582.19,-6582.18,-2009.21,-6.58,0,0.001,0.30525,6A
202897,202897,80100,83000,-23378.4,-23378.4,-7136.26,-23.38,0,0.001,0.30525,6A
202897,202897,80100,83100,-7744.11,-7744.11,-2363.89,-7.74,0,0.001,0.30525,6A
202897,202897,90100,93000,-72344.6,-72344.5,-22083.2,-72.34,0,0.001,0.30525,6A
202897,1000019,90100,93000,-16470.3,-16470.3,-5027.57,-16.47,0,0.001,0.30525,6A
202897,202897,100100,103000,-22637.1,-22637.1,-6909.98,-22.64,0,0.001,0.30525,6A
202897,1000019,100100,103000,-7238.76,-7238.69,-2209.61,-7.24,0,0.001,0.30525,6A
202897,202897,110100,113000,-25669.3,-25669.3,-7835.57,-25.67,0,0.001,0.30525,6A
202897,1000019,110100,113000,-8183.66,-8183.62,-2498.05,-8.18,0,0.001,0.30525,6A
202897,202897,120100,123000,-27727.7,-27727.7,-8463.88,-27.73,0,0.001,0.30525,6A
202897,1000019,120100,123000,-10096.9,-10096.9,-3082.08,-10.1,0,0.001,0.30525,6A
202897,202897,10100,13000,-1290.76,-1290.71,-393.99,-1.29,0,0.001,0.30525,6A
202897,202897,20100,22800,-2493.69,-2493.76,-761.22,-2.49,0,0.001,0.30525,6A
202897,202897,30100,33000,-1393.29,-1393.32,-425.31,-1.39,0,0.001,0.30525,6A
202897,202897,40100,43000,-950.7,-950.76,-290.22,-0.95,0,0.001,0.30525,6A
202897,202897,50100,53100,-1105.4,-1105.39,-337.42,-1.11,0,0.001,0.30525,6A
202897,202897,60100,63000,-1223.21,-1223.26,-373.4,-1.22,0,0.001,0.30525,6A
202897,202897,10100,73000,-874.36,-874.4,-266.91,-0.87,0,0.001,0.30525,6A
202897,202897,80100,83100,-1037.63,-1037.64,-316.74,-1.04,0,0.001,0.30525,6A
202897,202897,90100,93000,-2913.29,-2913.22,-889.26,-2.91,0,0.001,0.30525,6A
202897,202897,100100,103000,-1059.71,-1059.79,-323.5,-1.06,0,0.001,0.30525,6A
202897,202897,110100,113000,-1134.76,-1134.81,-346.4,-1.13,0,0.001,0.30525,6A
202897,202897,120100,123000,-1239.09,-1239.12,-378.24,-1.24,0,0.001,0.30525,6A
202897,202897,10100,13000,29369.3,29369.3,9258.68,29.37,0,0.001,0.31525,QS
202897,1000019,10100,13000,8173.24,8173.26,2576.62,8.17,0,0.001,0.31525,QS
202897,202897,20100,22800,52559.2,52559.2,16569.3,52.56,0,0.001,0.31525,QS
202897,1000019,20100,22800,12445.8,12445.7,3923.52,12.45,0,0.001,0.31525,QS
202897,202897,30100,33100,26917.8,26917.8,8485.83,26.92,0,0.001,0.31525,QS
202897,1000019,30100,33100,10286.1,10286.1,3242.68,10.29,0,0.001,0.31525,QS
202897,202897,40100,43000,22366.3,22366.3,7050.98,22.37,0,0.001,0.31525,QS
202897,1000019,40100,43000,6384.72,6384.74,2012.79,6.38,0,0.001,0.31525,QS
202897,202897,50100,53100,21074.8,21074.8,6643.84,21.07,0,0.001,0.31525,QS
202897,1000019,50100,53100,6227.22,6227.25,1963.14,6.23,0,0.001,0.31525,QS
202897,202897,60100,63000,29555.9,29555.9,9317.5,29.56,0,0.001,0.31525,QS
202897,1000019,60100,63000,7784.05,7784.04,2453.92,7.78,0,0.001,0.31525,QS
202897,202897,70100,73100,20108.9,20108.9,6339.34,20.11,0,0.001,0.31525,QS
202897,1000019,70100,73100,6582.18,6582.17,2075.03,6.58,0,0.001,0.31525,QS
202897,202897,80100,83100,23378.4,23378.4,7370.04,23.38,0,0.001,0.31525,QS
202897,1000019,80100,83100,7744.05,7744.11,2441.33,7.74,0,0.001,0.31525,QS
202897,202897,90100,93000,72344.5,72344.5,22806.6,72.34,0,0.001,0.31525,QS
202897,1000019,90100,93000,16470.3,16470.3,5192.27,16.47,0,0.001,0.31525,QS
202897,202897,100100,103000,22637.1,22637.1,7136.35,22.64,0,0.001,0.31525,QS
202897,1000019,100100,103000,7238.7,7238.7,2282,7.24,0,0.001,0.31525,QS
202897,202897,110100,113000,25669.3,25669.3,8092.26,25.67,0,0.001,0.31525,QS
202897,1000019,110100,113000,8183.58,8183.6,2579.88,8.18,0,0.001,0.31525,QS
202897,202897,120100,123100,27727.7,27727.7,8741.15,27.73,0,0.001,0.31525,QS
202897,1000019,120100,123100,10096.9,10096.9,3183.05,10.1,0,0.001,0.31525,QS
202897,202897,10100,13000,58.85,58.87,18.56,0.06,0,0.001,0.31525,QS
202897,202897,20100,22800,352.67,352.67,111.18,0.35,0,0.001,0.31525,QS
202897,202897,30100,33100,168.93,168.98,53.27,0.17,0,0.001,0.31525,QS
202897,202897,40100,43000,8.57,8.6,2.71,0.01,0,0.001,0.31525,QS
202897,202897,50100,53100,204.25,204.28,64.4,0.2,0,0.001,0.31525,QS
202897,202897,80100,83000,17.5,17.51,5.52,0.02,0,0.001,0.31525,QS
202897,202897,90100,93000,3.58,3.55,1.12,0,0,0.001,0.31525,QS
202897,202897,100100,103000,78.49,78.48,24.74,0.08,0,0.001,0.31525,QS
202897,202897,110100,113000,24.93,24.96,7.87,0.02,0,0.001,0.31525,QS
106483,106483,120100,123000,27062.4,27062.4,8328.47,27.06,0,0.001,0.30775,7A
106483,106483,110100,113000,18161.7,16981.4,5226.03,0,0,0,0.28775,7A
153114,153114,10100,13100,-185704,-185704,-57150.3,0,0,0,0.30775,AR
153114,1000019,10100,13100,-25290.1,-25290.1,-7783.03,0,0,0,0.30775,AR
153114,153114,20100,22800,-248719,-248719,-76543.3,0,0,0,0.30775,AR
153114,1000019,20100,22800,-27481.9,-27481.9,-8457.57,0,0,0,0.30775,AR
153114,153114,30100,33100,-230267,-230267,-70864.7,0,0,0,0.30775,AR
153114,1000019,30100,33100,-10682.2,-10682.1,-3287.43,0,0,0,0.30775,AR
153114,153114,40100,43000,165788,165788,51021.4,0,0,0,0.30775,AR
153114,1000019,40100,43000,-19301.9,-19301.9,-5940.16,0,0,0,0.30775,AR
153114,153114,50100,53000,-219733,-219733,-67622.8,0,0,0,0.30775,AR
153114,1000019,50100,53000,-27420.5,-27420.5,-8438.65,0,0,0,0.30775,AR
153114,153114,110100,113000,65744.3,65744.3,20232.8,0,0,0,0.30775,AR
153114,153114,10100,13100,185704,185704,55293.3,0,0,0,0.29775,AU
153114,1000019,10100,13100,25290.1,25290.1,7530.13,0,0,0,0.29775,AU
153114,153114,20100,22800,248719,248719,74056.1,0,0,0,0.29775,AU
153114,1000019,20100,22800,27481.9,27481.9,8182.75,0,0,0,0.29775,AU
153114,153114,30100,33100,230267,230267,68562,0,0,0,0.29775,AU
153114,1000019,30100,33100,10682.2,10682.2,3180.61,0,0,0,0.29775,AU
153114,153114,40100,43000,165788,165788,49363.5,0,0,0,0.29775,AU
153114,1000019,40100,43000,19301.9,19301.9,5747.14,0,0,0,0.29775,AU
153114,153114,50100,53000,219733,219733,65425.5,0,0,0,0.29775,AU
153114,1000019,50100,53000,27420.5,27420.4,8164.44,0,0,0,0.29775,AU
153114,153114,40100,43000,-165788,-165788,-51021.4,0,0,0,0.30775,AR
153114,153114,40100,43000,-165788,-165788,-51021.4,0,0,0,0.30775,AR
153114,153114,40100,43000,-2.29,-2.31,-0.71,0,0,0,0.30775,AR
153047,153047,10100,13100,-31434.3,-31434.4,-9831.11,-31.43,0,0.001,0.31275,I4
153047,1000019,10100,13100,-6194.76,-6194.72,-1937.4,-6.19,0,0.001,0.31275,I4
153047,153047,10100,13100,-7921.64,-7921.66,-2477.5,-7.92,0,0.001,0.31275,I4
153047,153047,20100,22800,-30713.8,-30713.9,-9605.76,-30.71,0,0.001,0.31275,I4
153047,1000019,20100,22800,-9451.35,-9451.38,-2955.92,-9.45,0,0.001,0.31275,I4
153047,153047,20100,22800,-9035.58,-9035.62,-2825.89,-9.04,0,0.001,0.31275,I4
153047,153047,30100,33100,-36227.1,-36227.1,-11330,-36.23,0,0.001,0.31275,I4
153047,1000019,30100,33100,-11350.3,-11350.3,-3549.82,-11.35,0,0.001,0.31275,I4
153047,153047,30100,33100,-12101.2,-12101.1,-3784.63,-12.1,0,0.001,0.31275,I4
153047,153047,40100,43000,-37183.6,-37183.6,-11629.2,-37.18,0,0.001,0.31275,I4
153047,1000019,40100,43000,-9026.52,-9026.54,-2823.05,-9.03,0,0.001,0.31275,I4
153047,153047,40100,43000,-9518.88,-9518.88,-2977.03,-9.52,0,0.001,0.31275,I4
153047,153047,50100,53100,-62456.4,-62456.4,-19533.2,-62.46,0,0.001,0.31275,I4
153047,1000019,50100,53100,-5414.29,-5414.26,-1693.31,-5.41,0,0.001,0.31275,I4
153047,153047,50100,53100,-9335.94,-9335.96,-2919.82,-9.34,0,0.001,0.31275,I4
153047,153047,60100,63000,-78252,-78252,-24473.3,-78.25,0,0.001,0.31275,I4
153047,1000019,60100,63000,-20040.5,-20040.4,-6267.65,-20.04,0,0.001,0.31275,I4
153047,153047,70100,73100,-55409.8,-55409.8,-17329.4,-55.41,0,0.001,0.31275,I4
153047,1000019,70100,73100,-13316.8,-13316.8,-4164.82,-13.32,0,0.001,0.31275,I4
153047,153047,80100,83100,-78283.9,-78283.9,-24483.3,-78.28,0,0.001,0.31275,I4
153047,1000019,80100,83100,-12930.8,-12930.7,-4044.08,-12.93,0,0.001,0.31275,I4
153047,153047,90100,93000,-107334,-107334,-33568.8,-107.33,0,0.001,0.31275,I4
153047,1000019,90100,93000,-8645.11,-8645.12,-2703.76,-8.65,0,0.001,0.31275,I4
153047,153047,90100,93000,-11816.7,-11816.7,-3695.67,-11.82,0,0.001,0.31275,I4
153047,153047,100100,103100,-99929.2,-99929.2,-31252.9,-99.93,0,0.001,0.31275,I4
153047,1000019,100100,103000,-16131,-16131,-5044.97,-16.13,0,0.001,0.31275,I4
153047,153047,110100,113000,-98325.1,-98325.1,-30751.2,-98.33,0,0.001,0.31275,I4
153047,1000019,110100,113000,-16405.9,-16405.9,-5130.96,-16.41,0,0.001,0.31275,I4
153047,153047,120100,123100,-102187,-102187,-31959.1,-102.19,0,0.001,0.31275,I4
153047,1000019,120100,123000,-20091.5,-20091.5,-6283.62,-20.09,0,0.001,0.31275,I4
153047,153047,10100,13100,31434.4,31434.4,9831.11,31.43,0,0.001,0.31275,IA
153047,1000019,10100,13100,6194.73,6194.72,1937.4,6.19,0,0.001,0.31275,IA
153047,153047,10100,13100,7921.63,7921.66,2477.5,7.92,0,0.001,0.31275,IA
153047,153047,20100,22800,30713.8,30713.9,9605.76,30.71,0,0.001,0.31275,IA
153047,1000019,20100,22800,9451.31,9451.38,2955.92,9.45,0,0.001,0.31275,IA
153047,153047,20100,22800,9035.63,9035.62,2825.89,9.04,0,0.001,0.31275,IA
153047,153047,30100,33100,36227.1,36227.1,11330,36.23,0,0.001,0.31275,IA
153047,1000019,30100,33100,11350.4,11350.3,3549.82,11.35,0,0.001,0.31275,IA
153047,153047,10100,33100,12101.2,12101.1,3784.63,12.1,0,0.001,0.31275,IA
153047,153047,41000,43000,37183.6,37183.6,11629.2,37.18,0,0.001,0.31275,IA
153047,1000019,40100,43000,9026.52,9026.54,2823.05,9.03,0,0.001,0.31275,IA
153047,153047,40100,43000,9518.89,9518.88,2977.03,9.52,0,0.001,0.31275,IA
153047,153047,50100,53100,62456.4,62456.4,19533.2,62.46,0,0.001,0.31275,IA
153047,1000019,50100,53100,5414.26,5414.26,1693.31,5.41,0,0.001,0.31275,IA
153047,153047,50100,53100,9335.94,9335.96,2919.82,9.34,0,0.001,0.31275,IA
153047,153047,60100,63000,78252,78252,24473.3,78.25,0,0.001,0.31275,IA
153047,1000019,60100,63000,20040.5,20040.4,6267.65,20.04,0,0.001,0.31275,IA
153047,153047,70100,73000,55409.8,55409.8,17329.4,55.41,0,0.001,0.31275,IA
153047,1000019,70100,73100,13316.8,13316.8,4164.82,13.32,0,0.001,0.31275,IA
153047,153047,80100,83100,78283.9,78283.9,24483.3,78.28,0,0.001,0.31275,IA
153047,1000019,80100,83100,12930.7,12930.7,4044.08,12.93,0,0.001,0.31275,IA
153047,153047,90100,93000,107334,107334,33568.8,107.33,0,0.001,0.31275,IA
153047,1000019,90100,93000,8645.1,8645.12,2703.76,8.65,0,0.001,0.31275,IA
153047,153047,90100,93000,11816.7,11816.7,3695.67,11.82,0,0.001,0.31275,IA
153047,153047,100100,103100,99929.2,99929.2,31252.9,99.93,0,0.001,0.31275,IA
153047,1000019,100100,103100,16131,16131,5044.97,16.13,0,0.001,0.31275,IA
153047,153047,110100,113000,98325.1,98325.1,30751.2,98.33,0,0.001,0.31275,IA
153047,1000019,110100,113000,16405.9,16405.9,5130.96,16.41,0,0.001,0.31275,IA
153047,153047,120100,123100,102187,102187,31959.1,102.19,0,0.001,0.31275,IA
153047,1000019,120100,123000,20091.5,20091.5,6283.62,20.09,0,0.001,0.31275,IA
260617,260617,10100,63000,45940.1,45940.1,14023.2,45.94,0,0.001,0.30525,6A
260617,410691,20100,63000,21333.5,21333.4,4644.02,16,0,0.00075,0.217688,6B
260617,410691,70100,123000,-68275,-68275,-14862.6,-51.21,0,0.00075,0.217688,6B
104221,408311,10100,63000,6110.66,6110.6,1250,0,0,0,0.204563,7G
153047,1000019,70100,73100,-17677.4,-17677.4,-5528.62,-17.68,0,0.001,0.31275,I4
2000581,2000581,100100,113000,-171083,-171083,-52223,-171.08,0,0.001,0.30525,6A
2000581,2000581,100100,103100,22318.1,22318.1,6812.61,22.32,0,0.001,0.30525,6A
2000581,2000581,110100,113000,22449.2,22449.2,6852.62,22.45,0,0.001,0.30525,6A
2000581,1000019,100100,103100,1615.43,1615.4,493.1,1.62,0,0.001,0.30525,6A
2000581,1000019,110100,113000,1615.43,1615.4,493.1,1.62,0,0.001,0.30525,6A
2000581,412569,100100,103100,37318.4,37318.3,8123.73,27.99,0,0.00075,0.217688,6B
2000581,412569,110100,113000,39565.2,39565.2,8612.86,29.67,0,0.00075,0.217688,6B
111909,111909,30100,103100,7326.66,7326.62,1608.65,5.49,0,0.00075,0.219563,7B
112082,112082,60100,63000,-4795.37,-4795.34,-977.05,0,0,0,0.20375,N5
112082,112082,100100,103000,2769.62,2769.57,564.3,0,0,0,0.20375,N5
112082,112082,60100,63000,5042.8,5042.84,977.05,0,0,0,0.19375,Q5
112082,112082,100100,103100,-2769.62,-2769.57,-564.3,0,0,0,0.20375,N5
153291,153291,10100,13100,-39427.1,-39427.1,-12330.8,-39.43,0,0.001,0.31275,I4
153291,1000019,10100,13100,-7952.82,-7952.81,-2487.24,-7.95,0,0.001,0.31275,I4
153291,153291,20100,22800,-45629.3,-45629.3,-14270.6,-45.63,0,0.001,0.31275,I4
153291,1000019,20100,22800,-9689.35,-9689.37,-3030.35,-9.69,0,0.001,0.31275,I4
153291,153291,30100,33000,-57109.5,-57109.5,-17861,-57.11,0,0.001,0.31275,I4
153291,1000019,30100,33100,-11242.6,-11242.6,-3516.11,-11.24,0,0.001,0.31275,I4
153291,153291,40100,43000,-36997.6,-36997.6,-11571,-37,0,0.001,0.31275,I4
153291,1000019,40100,43000,-7945.41,-7945.42,-2484.93,-7.95,0,0.001,0.31275,I4
153291,153291,60100,63000,-42104.1,-42104.2,-13168.1,-42.1,0,0.001,0.31275,I4
153291,1000019,60100,63000,-8698.76,-8698.77,-2720.54,-8.7,0,0.001,0.31275,I4
153291,153291,60100,63000,-58073.9,-58074,-18162.6,-58.07,0,0.001,0.31275,I4
153291,1000019,60100,63000,-7784.17,-7784.2,-2434.51,-7.78,0,0.001,0.31275,I4
153291,153291,70100,73000,-41567.1,-41567.1,-13000.1,-41.57,0,0.001,0.31275,I4
153291,1000019,70100,73000,-3329.41,-3329.43,-1041.28,-3.33,0,0.001,0.31275,I4
153291,153291,80100,83100,-40387.9,-40387.9,-12631.3,-40.39,0,0.001,0.31275,I4
153291,1000019,80100,83100,-9049.29,-9049.34,-2830.18,-9.05,0,0.001,0.31275,I4
153291,153291,90100,93000,-34208.8,-34208.7,-10698.8,-34.21,0,0.001,0.31275,I4
153291,1000019,90100,93000,-9119,-9119.04,-2851.98,-9.12,0,0.001,0.31275,I4
153291,153291,100100,103000,-18165.4,-18165.4,-5681.24,-18.17,0,0.001,0.31275,I4
153291,1000019,100100,103000,-5947.76,-5947.75,-1860.16,-5.95,0,0.001,0.31275,I4
153291,153291,110100,113000,-19573.8,-19573.7,-6121.68,-19.57,0,0.001,0.31275,I4
153291,1000019,110100,113000,-3056.94,-3056.91,-956.05,-3.06,0,0.001,0.31275,I4
153291,153291,120100,123000,-22102.9,-22102.9,-6912.67,-22.1,0,0.001,0.31275,I4
